n,value,time_taken
70496,1.71e14732,0.07808399200439453
70497,2.77e14732,0.15084028244018555
70498,4.49e14732,0.05977010726928711
70499,7.26e14732,0.05854988098144531
70500,1.18e14733,0.10066723823547363
70501,1.9e14733,0.08519387245178223
70502,3.08e14733,0.06351208686828613
70503,4.98e14733,0.06529831886291504
70504,8.06e14733,0.0606231689453125
70505,1.3e14734,0.05878949165344238
70506,2.11e14734,0.07191824913024902
70507,3.41e14734,0.07066011428833008
70508,5.52e14734,0.05917692184448242
70509,8.93e14734,0.07392644882202148
70510,1.45e14735,0.10917258262634277
70511,2.34e14735,0.061972618103027344
70512,3.78e14735,0.05632448196411133
70513,6.12e14735,0.0660104751586914
70514,9.91e14735,0.08636736869812012
70515,1.6e14736,0.06624245643615723
70516,2.59e14736,0.06795597076416016
70517,4.2e14736,0.060236454010009766
70518,6.79e14736,0.0851285457611084
70519,1.1e14737,0.055263519287109375
70520,1.78e14737,0.056708335876464844
70521,2.88e14737,0.05883169174194336
70522,4.65e14737,0.06367802619934082
70523,7.53e14737,0.05931401252746582
70524,1.22e14738,0.06380438804626465
70525,1.97e14738,0.057834625244140625
70526,3.19e14738,0.058127641677856445
70527,5.16e14738,0.055169105529785156
70528,8.35e14738,0.06617259979248047
70529,1.35e14739,0.05848193168640137
70530,2.19e14739,0.05854964256286621
70531,3.54e14739,0.06136059761047363
70532,5.72e14739,0.05989336967468262
70533,9.26e14739,0.056493520736694336
70534,1.5e14740,0.056519269943237305
70535,2.43e14740,0.06071662902832031
70536,3.92e14740,0.0727546215057373
70537,6.35e14740,0.07236075401306152
70538,1.03e14741,0.12655282020568848
70539,1.66e14741,0.16155719757080078
70540,2.69e14741,0.06236433982849121
70541,4.35e14741,0.06744575500488281
70542,7.04e14741,0.06223034858703613
70543,1.14e14742,0.05737948417663574
70544,1.84e14742,0.0634765625
70545,2.98e14742,0.05824685096740723
70546,4.83e14742,0.06652975082397461
70547,7.81e14742,0.06058979034423828
70548,1.26e14743,0.06194710731506348
70549,2.04e14743,0.07241559028625488
70550,3.31e14743,0.0664072036743164
70551,5.35e14743,0.061203718185424805
70552,8.66e14743,0.07131838798522949
70553,1.4e14744,0.0608057975769043
70554,2.27e14744,0.06837987899780273
70555,3.67e14744,0.06423449516296387
70556,5.94e14744,0.07147431373596191
70557,9.6e14744,0.06462240219116211
70558,1.55e14745,0.06244492530822754
70559,2.51e14745,0.060677528381347656
70560,4.07e14745,0.06526684761047363
70561,6.58e14745,0.06857132911682129
70562,1.07e14746,0.06370425224304199
70563,1.72e14746,0.059508562088012695
70564,2.79e14746,0.06055402755737305
70565,4.51e14746,0.06389188766479492
70566,7.3e14746,0.07152152061462402
70567,1.18e14747,0.06522774696350098
70568,1.91e14747,0.062041282653808594
70569,3.09e14747,0.06035351753234863
70570,5e14747,0.06363487243652344
70571,8.1e14747,0.08139467239379883
70572,1.31e14748,0.0686178207397461
70573,2.12e14748,0.10701131820678711
70574,3.43e14748,0.06873297691345215
70575,5.55e14748,0.061426401138305664
70576,8.98e14748,0.0840294361114502
70577,1.45e14749,0.06371569633483887
70578,2.35e14749,0.06126832962036133
70579,3.8e14749,0.08488869667053223
70580,6.15e14749,0.13856291770935059
70581,9.96e14749,0.15621209144592285
70582,1.61e14750,0.06026339530944824
70583,2.61e14750,0.06561970710754395
70584,4.22e14750,0.05956244468688965
70585,6.83e14750,0.06808209419250488
70586,1.1e14751,0.07039928436279297
70587,1.79e14751,0.06958556175231934
70588,2.89e14751,0.06587457656860352
70589,4.68e14751,0.0588226318359375
70590,7.57e14751,0.05820178985595703
70591,1.22e14752,0.06233096122741699
70592,1.98e14752,0.05878877639770508
70593,3.21e14752,0.05822181701660156
70594,5.19e14752,0.060642242431640625
70595,8.39e14752,0.05903339385986328
70596,1.36e14753,0.06302499771118164
70597,2.2e14753,0.06326103210449219
70598,3.56e14753,0.06250452995300293
70599,5.75e14753,0.06380367279052734
70600,9.31e14753,0.07875204086303711
70601,1.51e14754,0.06229662895202637
70602,2.44e14754,0.07361626625061035
70603,3.94e14754,0.06672549247741699
70604,6.38e14754,0.05949854850769043
70605,1.03e14755,0.059400081634521484
70606,1.67e14755,0.060883283615112305
70607,2.7e14755,0.0632011890411377
70608,4.37e14755,0.06450891494750977
70609,7.08e14755,0.05908942222595215
70610,1.14e14756,0.05811762809753418
70611,1.85e14756,0.07445740699768066
70612,3e14756,0.062148094177246094
70613,4.85e14756,0.0622556209564209
70614,7.85e14756,0.0561833381652832
70615,1.27e14757,0.05960392951965332
70616,2.05e14757,0.07614970207214355
70617,3.32e14757,0.06114673614501953
70618,5.38e14757,0.06078672409057617
70619,8.7e14757,0.06051802635192871
70620,1.41e14758,0.08273744583129883
70621,2.28e14758,0.14221906661987305
70622,3.69e14758,0.06039285659790039
70623,5.97e14758,0.06306791305541992
70624,9.65e14758,0.060283660888671875
70625,1.56e14759,0.06633448600769043
70626,2.53e14759,0.05763387680053711
70627,4.09e14759,0.057875633239746094
70628,6.62e14759,0.05989837646484375
70629,1.07e14760,0.0628962516784668
70630,1.73e14760,0.06183648109436035
70631,2.8e14760,0.06859421730041504
70632,4.53e14760,0.07251739501953125
70633,7.34e14760,0.06598639488220215
70634,1.19e14761,0.06161904335021973
70635,1.92e14761,0.06630849838256836
70636,3.11e14761,0.060441017150878906
70637,5.03e14761,0.07164812088012695
70638,8.14e14761,0.060346364974975586
70639,1.32e14762,0.06467509269714355
70640,2.13e14762,0.0657346248626709
70641,3.45e14762,0.07030391693115234
70642,5.58e14762,0.0677793025970459
70643,9.02e14762,0.07590413093566895
70644,1.46e14763,0.059937238693237305
70645,2.36e14763,0.0642385482788086
70646,3.82e14763,0.06672048568725586
70647,6.19e14763,0.09837198257446289
70648,1e14764,0.06721949577331543
70649,1.62e14764,0.07310295104980469
70650,2.62e14764,0.0718529224395752
70651,4.24e14764,0.07344388961791992
70652,6.86e14764,0.06074070930480957
70653,1.11e14765,0.07750344276428223
70654,1.8e14765,0.06421589851379395
70655,2.91e14765,0.06248784065246582
70656,4.7e14765,0.10480546951293945
70657,7.61e14765,0.0699462890625
70658,1.23e14766,0.1555795669555664
70659,1.99e14766,0.059105873107910156
70660,3.22e14766,0.065216064453125
70661,5.21e14766,0.08326554298400879
70662,8.44e14766,0.14689254760742188
70663,1.37e14767,0.12549114227294922
70664,2.21e14767,0.06690025329589844
70665,3.57e14767,0.057579755783081055
70666,5.78e14767,0.061058759689331055
70667,9.36e14767,0.06013226509094238
70668,1.51e14768,0.07423281669616699
70669,2.45e14768,0.06450223922729492
70670,3.96e14768,0.0596158504486084
70671,6.41e14768,0.059506893157958984
70672,1.04e14769,0.061240196228027344
70673,1.68e14769,0.06459569931030273
70674,2.72e14769,0.0625298023223877
70675,4.4e14769,0.06204938888549805
70676,7.11e14769,0.0623631477355957
70677,1.15e14770,0.060302019119262695
70678,1.86e14770,0.06368684768676758
70679,3.01e14770,0.058258771896362305
70680,4.87e14770,0.06344842910766602
70681,7.89e14770,0.06215262413024902
70682,1.28e14771,0.06119132041931152
70683,2.06e14771,0.06377029418945312
70684,3.34e14771,0.05816936492919922
70685,5.41e14771,0.05867934226989746
70686,8.75e14771,0.059987545013427734
70687,1.42e14772,0.06043863296508789
70688,2.29e14772,0.06045174598693848
70689,3.71e14772,0.0644075870513916
70690,6e14772,0.060289621353149414
70691,9.7e14772,0.06183981895446777
70692,1.57e14773,0.05954289436340332
70693,2.54e14773,0.060547590255737305
70694,4.11e14773,0.06157255172729492
70695,6.65e14773,0.06006002426147461
70696,1.08e14774,0.060890913009643555
70697,1.74e14774,0.05870962142944336
70698,2.82e14774,0.0608830451965332
70699,4.56e14774,0.05997967720031738
70700,7.37e14774,0.06459474563598633
70701,1.19e14775,0.06381416320800781
70702,1.93e14775,0.07751727104187012
70703,3.12e14775,0.1281280517578125
70704,5.05e14775,0.059682369232177734
70705,8.18e14775,0.05852317810058594
70706,1.32e14776,0.05661630630493164
70707,2.14e14776,0.05745553970336914
70708,3.46e14776,0.057102203369140625
70709,5.61e14776,0.0577845573425293
70710,9.07e14776,0.05617809295654297
70711,1.47e14777,0.05696749687194824
70712,2.37e14777,0.05826568603515625
70713,3.84e14777,0.060207366943359375
70714,6.22e14777,0.05648469924926758
70715,1.01e14778,0.06295108795166016
70716,1.63e14778,0.06427383422851562
70717,2.63e14778,0.057430267333984375
70718,4.26e14778,0.05959630012512207
70719,6.89e14778,0.06186795234680176
70720,1.12e14779,0.059801578521728516
70721,1.8e14779,0.06477808952331543
70722,2.92e14779,0.057149648666381836
70723,4.73e14779,0.06022191047668457
70724,7.65e14779,0.0569155216217041
70725,1.24e14780,0.06200408935546875
70726,2e14780,0.05709075927734375
70727,3.24e14780,0.056622982025146484
70728,5.24e14780,0.05654501914978027
70729,8.48e14780,0.059111833572387695
70730,1.37e14781,0.06327438354492188
70731,2.22e14781,0.055953025817871094
70732,3.59e14781,0.057327985763549805
70733,5.81e14781,0.05565047264099121
70734,9.4e14781,0.05890226364135742
70735,1.52e14782,0.07099246978759766
70736,2.46e14782,0.06812119483947754
70737,3.98e14782,0.05962085723876953
70738,6.45e14782,0.1322190761566162
70739,1.04e14783,0.06042814254760742
70740,1.69e14783,0.05956625938415527
70741,2.73e14783,0.06020998954772949
70742,4.42e14783,0.06143331527709961
70743,7.15e14783,0.07931256294250488
70744,1.16e14784,0.15417885780334473
70745,1.87e14784,0.13192391395568848
70746,3.03e14784,0.05938363075256348
70747,4.9e14784,0.06743288040161133
70748,7.93e14784,0.06143665313720703
70749,1.28e14785,0.06119203567504883
70750,2.08e14785,0.06038355827331543
70751,3.36e14785,0.061791181564331055
70752,5.43e14785,0.060933589935302734
70753,8.79e14785,0.06174468994140625
70754,1.42e14786,0.07110333442687988
70755,2.3e14786,0.06326651573181152
70756,3.72e14786,0.06279516220092773
70757,6.03e14786,0.05776524543762207
70758,9.75e14786,0.05759620666503906
70759,1.58e14787,0.060224294662475586
70760,2.55e14787,0.06374812126159668
70761,4.13e14787,0.05823349952697754
70762,6.68e14787,0.06060457229614258
70763,1.08e14788,0.06344461441040039
70764,1.75e14788,0.05748248100280762
70765,2.83e14788,0.06103920936584473
70766,4.58e14788,0.062473297119140625
70767,7.41e14788,0.059792280197143555
70768,1.2e14789,0.0600886344909668
70769,1.94e14789,0.059470176696777344
70770,3.14e14789,0.059247493743896484
70771,5.08e14789,0.059836387634277344
70772,8.22e14789,0.0598902702331543
70773,1.33e14790,0.060372114181518555
70774,2.15e14790,0.05960416793823242
70775,3.48e14790,0.06203413009643555
70776,5.63e14790,0.05684185028076172
70777,9.11e14790,0.056298255920410156
70778,1.47e14791,0.05897188186645508
70779,2.39e14791,0.06709408760070801
70780,3.86e14791,0.059935808181762695
70781,6.25e14791,0.06215691566467285
70782,1.01e14792,0.05970287322998047
70783,1.64e14792,0.059628963470458984
70784,2.65e14792,0.059352874755859375
70785,4.28e14792,0.09054374694824219
70786,6.93e14792,0.12979793548583984
70787,1.12e14793,0.12516403198242188
70788,1.81e14793,0.05700397491455078
70789,2.93e14793,0.05781388282775879
70790,4.75e14793,0.057012319564819336
70791,7.68e14793,0.05762028694152832
70792,1.24e14794,0.06129622459411621
70793,2.01e14794,0.060306549072265625
70794,3.25e14794,0.05897808074951172
70795,5.27e14794,0.05860400199890137
70796,8.52e14794,0.06553173065185547
70797,1.38e14795,0.06289839744567871
70798,2.23e14795,0.06616950035095215
70799,3.61e14795,0.06026601791381836
70800,5.84e14795,0.05959129333496094
70801,9.45e14795,0.05668973922729492
70802,1.53e14796,0.05798506736755371
70803,2.47e14796,0.056588172912597656
70804,4e14796,0.05745840072631836
70805,6.48e14796,0.05734896659851074
70806,1.05e14797,0.0572199821472168
70807,1.7e14797,0.0565338134765625
70808,2.74e14797,0.05794358253479004
70809,4.44e14797,0.0953834056854248
70810,7.18e14797,0.060450077056884766
70811,1.16e14798,0.06039547920227051
70812,1.88e14798,0.05956768989562988
70813,3.04e14798,0.05981135368347168
70814,4.92e14798,0.05971980094909668
70815,7.97e14798,0.06101799011230469
70816,1.29e14799,0.05699467658996582
70817,2.09e14799,0.06230807304382324
70818,3.37e14799,0.06160235404968262
70819,5.46e14799,0.06871199607849121
70820,8.84e14799,0.0580289363861084
70821,1.43e14800,0.05694293975830078
70822,2.31e14800,0.056575775146484375
70823,3.74e14800,0.05969572067260742
70824,6.06e14800,0.06540369987487793
70825,9.8e14800,0.05962347984313965
70826,1.59e14801,0.09548115730285645
70827,2.57e14801,0.14148664474487305
70828,4.15e14801,0.06183910369873047
70829,6.72e14801,0.05908608436584473
70830,1.09e14802,0.059032440185546875
70831,1.76e14802,0.06108403205871582
70832,2.84e14802,0.13270950317382812
70833,4.6e14802,0.06642436981201172
70834,7.45e14802,0.06186485290527344
70835,1.21e14803,0.06186366081237793
70836,1.95e14803,0.0618441104888916
70837,3.16e14803,0.061843156814575195
70838,5.1e14803,0.05833315849304199
70839,8.26e14803,0.057871103286743164
70840,1.34e14804,0.06240034103393555
70841,2.16e14804,0.058022499084472656
70842,3.5e14804,0.05699634552001953
70843,5.66e14804,0.059507131576538086
70844,9.16e14804,0.06124734878540039
70845,1.48e14805,0.05809903144836426
70846,2.4e14805,0.060425519943237305
70847,3.88e14805,0.06530928611755371
70848,6.28e14805,0.06078457832336426
70849,1.02e14806,0.060332536697387695
70850,1.64e14806,0.06380319595336914
70851,2.66e14806,0.06677579879760742
70852,4.3e14806,0.07399582862854004
70853,6.96e14806,0.08299803733825684
70854,1.13e14807,0.059144020080566406
70855,1.82e14807,0.07041716575622559
70856,2.95e14807,0.059719085693359375
70857,4.77e14807,0.05760788917541504
70858,7.72e14807,0.05696702003479004
70859,1.25e14808,0.0606689453125
70860,2.02e14808,0.058435916900634766
70861,3.27e14808,0.06116080284118652
70862,5.29e14808,0.059003591537475586
70863,8.56e14808,0.06085562705993652
70864,1.39e14809,0.05946826934814453
70865,2.24e14809,0.06837224960327148
70866,3.63e14809,0.059304237365722656
70867,5.87e14809,0.09348821640014648
70868,9.5e14809,0.14264202117919922
70869,1.54e14810,0.12969517707824707
70870,2.49e14810,0.058382272720336914
70871,4.02e14810,0.056856632232666016
70872,6.51e14810,0.05955386161804199
70873,1.05e14811,0.05952095985412598
70874,1.7e14811,0.0588986873626709
70875,2.76e14811,0.05819082260131836
70876,4.46e14811,0.05592489242553711
70877,7.22e14811,0.05898427963256836
70878,1.17e14812,0.05828595161437988
70879,1.89e14812,0.059156179428100586
70880,3.06e14812,0.06089615821838379
70881,4.95e14812,0.06660723686218262
70882,8.01e14812,0.0602114200592041
70883,1.3e14813,0.06142377853393555
70884,2.1e14813,0.05869245529174805
70885,3.39e14813,0.05735898017883301
70886,5.49e14813,0.05649685859680176
70887,8.88e14813,0.05676531791687012
70888,1.44e14814,0.058999061584472656
70889,2.32e14814,0.05710935592651367
70890,3.76e14814,0.05575227737426758
70891,6.09e14814,0.055863380432128906
70892,9.85e14814,0.06728339195251465
70893,1.59e14815,0.06784915924072266
70894,2.58e14815,0.06252384185791016
70895,4.17e14815,0.05858182907104492
70896,6.75e14815,0.058823585510253906
70897,1.09e14816,0.061383724212646484
70898,1.77e14816,0.06055927276611328
70899,2.86e14816,0.05835700035095215
70900,4.63e14816,0.06249809265136719
70901,7.49e14816,0.059348344802856445
70902,1.21e14817,0.05580472946166992
70903,1.96e14817,0.05979728698730469
70904,3.17e14817,0.060158491134643555
70905,5.13e14817,0.05840277671813965
70906,8.3e14817,0.05945277214050293
70907,1.34e14818,0.06122541427612305
70908,2.17e14818,0.08397626876831055
70909,3.52e14818,0.12049984931945801
70910,5.69e14818,0.06168413162231445
70911,9.21e14818,0.06035661697387695
70912,1.49e14819,0.060950279235839844
70913,2.41e14819,0.05681896209716797
70914,3.9e14819,0.05632328987121582
70915,6.31e14819,0.05687999725341797
70916,1.02e14820,0.05637383460998535
70917,1.65e14820,0.05997109413146973
70918,2.67e14820,0.05758333206176758
70919,4.33e14820,0.05656075477600098
70920,7e14820,0.05550503730773926
70921,1.13e14821,0.06106758117675781
70922,1.83e14821,0.0631718635559082
70923,2.96e14821,0.05929422378540039
70924,4.8e14821,0.07073473930358887
70925,7.76e14821,0.06270051002502441
70926,1.26e14822,0.05680060386657715
70927,2.03e14822,0.056365251541137695
70928,3.29e14822,0.055464744567871094
70929,5.32e14822,0.057801008224487305
70930,8.61e14822,0.056328535079956055
70931,1.39e14823,0.05840325355529785
70932,2.25e14823,0.06879138946533203
70933,3.65e14823,0.060090065002441406
70934,5.9e14823,0.07074570655822754
70935,9.55e14823,0.06093454360961914
70936,1.54e14824,0.05901813507080078
70937,2.5e14824,0.06105494499206543
70938,4.04e14824,0.05939221382141113
70939,6.54e14824,0.06116676330566406
70940,1.06e14825,0.06024312973022461
70941,1.71e14825,0.05873441696166992
70942,2.77e14825,0.06563043594360352
70943,4.48e14825,0.06858420372009277
70944,7.26e14825,0.05998086929321289
70945,1.17e14826,0.06468319892883301
70946,1.9e14826,0.06042051315307617
70947,3.07e14826,0.0597834587097168
70948,4.97e14826,0.05871105194091797
70949,8.05e14826,0.07894110679626465
70950,1.3e14827,0.13931488990783691
70951,2.11e14827,0.14916610717773438
70952,3.41e14827,0.05781126022338867
70953,5.52e14827,0.060109615325927734
70954,8.92e14827,0.05739712715148926
70955,1.44e14828,0.056761741638183594
70956,2.34e14828,0.05761241912841797
70957,3.78e14828,0.05693936347961426
70958,6.12e14828,0.056740760803222656
70959,9.9e14828,0.05750632286071777
70960,1.6e14829,0.05803847312927246
70961,2.59e14829,0.05586743354797363
70962,4.19e14829,0.05648469924926758
70963,6.78e14829,0.0570225715637207
70964,1.1e14830,0.056017160415649414
70965,1.78e14830,0.05695652961730957
70966,2.87e14830,0.057033538818359375
70967,4.65e14830,0.056787967681884766
70968,7.52e14830,0.05867576599121094
70969,1.22e14831,0.05765700340270996
70970,1.97e14831,0.05584716796875
70971,3.19e14831,0.06406760215759277
70972,5.16e14831,0.058478355407714844
70973,8.34e14831,0.058957815170288086
70974,1.35e14832,0.06030464172363281
70975,2.18e14832,0.06010580062866211
70976,3.53e14832,0.061269521713256836
70977,5.72e14832,0.06205177307128906
70978,9.25e14832,0.06046605110168457
70979,1.5e14833,0.062198638916015625
70980,2.42e14833,0.05892300605773926
70981,3.92e14833,0.06477928161621094
70982,6.34e14833,0.0613710880279541
70983,1.03e14834,0.05927729606628418
70984,1.66e14834,0.05884242057800293
70985,2.69e14834,0.056877851486206055
70986,4.35e14834,0.058144569396972656
70987,7.03e14834,0.06055951118469238
70988,1.14e14835,0.059737443923950195
70989,1.84e14835,0.05993938446044922
70990,2.98e14835,0.08220624923706055
70991,4.82e14835,0.12850284576416016
70992,7.8e14835,0.060508012771606445
70993,1.26e14836,0.06064152717590332
70994,2.04e14836,0.061383962631225586
70995,3.3e14836,0.05961799621582031
70996,5.35e14836,0.05927920341491699
70997,8.65e14836,0.05978822708129883
70998,1.4e14837,0.05768179893493652
70999,2.26e14837,0.05641055107116699
71000,3.66e14837,0.05762314796447754
71001,5.93e14837,0.06024503707885742
71002,9.59e14837,0.05910301208496094
71003,1.55e14838,0.06085062026977539
71004,2.51e14838,0.060910940170288086
71005,4.06e14838,0.13043904304504395
71006,6.58e14838,0.06287503242492676
71007,1.06e14839,0.059786319732666016
71008,1.72e14839,0.060872554779052734
71009,2.79e14839,0.07035970687866211
71010,4.51e14839,0.05968880653381348
71011,7.29e14839,0.05890083312988281
71012,1.18e14840,0.05728411674499512
71013,1.91e14840,0.05785250663757324
71014,3.09e14840,0.056398868560791016
71015,5e14840,0.05968594551086426
71016,8.09e14840,0.06291604042053223
71017,1.31e14841,0.06077289581298828
71018,2.12e14841,0.06116604804992676
71019,3.43e14841,0.05940961837768555
71020,5.54e14841,0.060280561447143555
71021,8.97e14841,0.06174874305725098
71022,1.45e14842,0.06004667282104492
71023,2.35e14842,0.061415910720825195
71024,3.8e14842,0.06361222267150879
71025,6.15e14842,0.06385540962219238
71026,9.95e14842,0.06053733825683594
71027,1.61e14843,0.058181047439575195
71028,2.6e14843,0.05829262733459473
71029,4.21e14843,0.057137489318847656
71030,6.82e14843,0.05644416809082031
71031,1.1e14844,0.07731938362121582
71032,1.78e14844,0.12408638000488281
71033,2.89e14844,0.15195202827453613
71034,4.67e14844,0.06846475601196289
71035,7.56e14844,0.05917239189147949
71036,1.22e14845,0.058345794677734375
71037,1.98e14845,0.06078958511352539
71038,3.2e14845,0.07116222381591797
71039,5.18e14845,0.056791067123413086
71040,8.38e14845,0.06285476684570312
71041,1.36e14846,0.05849409103393555
71042,2.2e14846,0.059168100357055664
71043,3.55e14846,0.058811187744140625
71044,5.75e14846,0.05970621109008789
71045,9.3e14846,0.059393882751464844
71046,1.5e14847,0.06022906303405762
71047,2.43e14847,0.05980968475341797
71048,3.94e14847,0.0605621337890625
71049,6.37e14847,0.0576322078704834
71050,1.03e14848,0.060149192810058594
71051,1.67e14848,0.05627918243408203
71052,2.7e14848,0.05772686004638672
71053,4.37e14848,0.05982518196105957
71054,7.07e14848,0.059214115142822266
71055,1.14e14849,0.06012678146362305
71056,1.85e14849,0.06595420837402344
71057,2.99e14849,0.05716681480407715
71058,4.84e14849,0.06193876266479492
71059,7.84e14849,0.059311866760253906
71060,1.27e14850,0.05968189239501953
71061,2.05e14850,0.05889081954956055
71062,3.32e14850,0.08775162696838379
71063,5.37e14850,0.06560873985290527
71064,8.69e14850,0.05958223342895508
71065,1.41e14851,0.05920886993408203
71066,2.28e14851,0.0599818229675293
71067,3.68e14851,0.06522369384765625
71068,5.96e14851,0.05974912643432617
71069,9.64e14851,0.05912518501281738
71070,1.56e14852,0.0594029426574707
71071,2.52e14852,0.05747032165527344
71072,4.08e14852,0.07721447944641113
71073,6.61e14852,0.12146282196044922
71074,1.07e14853,0.06007242202758789
71075,1.73e14853,0.05597519874572754
71076,2.8e14853,0.058741092681884766
71077,4.53e14853,0.05763363838195801
71078,7.33e14853,0.05608034133911133
71079,1.19e14854,0.062055349349975586
71080,1.92e14854,0.05952572822570801
71081,3.1e14854,0.06874418258666992
71082,5.02e14854,0.0601956844329834
71083,8.13e14854,0.0594172477722168
71084,1.32e14855,0.05778026580810547
71085,2.13e14855,0.057326316833496094
71086,3.44e14855,0.060187578201293945
71087,5.57e14855,0.057465553283691406
71088,9.01e14855,0.05686330795288086
71089,1.46e14856,0.06500434875488281
71090,2.36e14856,0.06935572624206543
71091,3.82e14856,0.05990409851074219
71092,6.18e14856,0.05899667739868164
71093,10e14856,0.06280374526977539
71094,1.62e14857,0.05870795249938965
71095,2.62e14857,0.057695865631103516
71096,4.23e14857,0.059812307357788086
71097,6.85e14857,0.058925628662109375
71098,1.11e14858,0.05918574333190918
71099,1.79e14858,0.05951571464538574
71100,2.9e14858,0.060487985610961914
71101,4.7e14858,0.06203198432922363
71102,7.6e14858,0.0584867000579834
71103,1.23e14859,0.060962677001953125
71104,1.99e14859,0.06285977363586426
71105,3.22e14859,0.06311368942260742
71106,5.21e14859,0.05935549736022949
71107,8.43e14859,0.059850215911865234
71108,1.36e14860,0.05937528610229492
71109,2.21e14860,0.05991697311401367
71110,3.57e14860,0.06651997566223145
71111,5.78e14860,0.05991053581237793
71112,9.35e14860,0.06058645248413086
71113,1.51e14861,0.08059215545654297
71114,2.45e14861,0.12702465057373047
71115,3.96e14861,0.1318190097808838
71116,6.41e14861,0.0627143383026123
71117,1.04e14862,0.06472468376159668
71118,1.68e14862,0.05902671813964844
71119,2.71e14862,0.06076979637145996
71120,4.39e14862,0.060918569564819336
71121,7.1e14862,0.0662841796875
71122,1.15e14863,0.05901288986206055
71123,1.86e14863,0.061539411544799805
71124,3.01e14863,0.06844758987426758
71125,4.87e14863,0.06053328514099121
71126,7.88e14863,0.06538581848144531
71127,1.27e14864,0.07552003860473633
71128,2.06e14864,0.09164857864379883
71129,3.34e14864,0.059081315994262695
71130,5.4e14864,0.058396100997924805
71131,8.74e14864,0.05731320381164551
71132,1.41e14865,0.05756640434265137
71133,2.29e14865,0.05754423141479492
71134,3.7e14865,0.05810093879699707
71135,5.99e14865,0.057375192642211914
71136,9.69e14865,0.05737590789794922
71137,1.57e14866,0.057781219482421875
71138,2.54e14866,0.056884050369262695
71139,4.1e14866,0.06080937385559082
71140,6.64e14866,0.06320667266845703
71141,1.07e14867,0.059958457946777344
71142,1.74e14867,0.05683588981628418
71143,2.81e14867,0.056545257568359375
71144,4.55e14867,0.05733132362365723
71145,7.37e14867,0.057309865951538086
71146,1.19e14868,0.05705881118774414
71147,1.93e14868,0.05707097053527832
71148,3.12e14868,0.0565953254699707
71149,5.05e14868,0.05868983268737793
71150,8.17e14868,0.06751656532287598
71151,1.32e14869,0.05964374542236328
71152,2.14e14869,0.05794668197631836
71153,3.46e14869,0.049447059631347656
71154,5.6e14869,0.08537006378173828
71155,9.06e14869,0.12161946296691895
71156,1.47e14870,0.06508207321166992
71157,2.37e14870,0.06420469284057617
71158,3.84e14870,0.0631570816040039
71159,6.21e14870,0.06373882293701172
71160,1e14871,0.05915117263793945
71161,1.63e14871,0.057691335678100586
71162,2.63e14871,0.0572819709777832
71163,4.26e14871,0.0589597225189209
71164,6.89e14871,0.05862593650817871
71165,1.11e14872,0.061681509017944336
71166,1.8e14872,0.058349609375
71167,2.92e14872,0.05746293067932129
71168,4.72e14872,0.05881023406982422
71169,7.64e14872,0.05856800079345703
71170,1.24e14873,0.0586705207824707
71171,2e14873,0.059339284896850586
71172,3.23e14873,0.0579526424407959
71173,5.23e14873,0.06069231033325195
71174,8.47e14873,0.06043672561645508
71175,1.37e14874,0.0599822998046875
71176,2.22e14874,0.1350998878479004
71177,3.59e14874,0.06030869483947754
71178,5.8e14874,0.06057929992675781
71179,9.39e14874,0.0663762092590332
71180,1.52e14875,0.05899333953857422
71181,2.46e14875,0.05963873863220215
71182,3.98e14875,0.05990338325500488
71183,6.44e14875,0.060352325439453125
71184,1.04e14876,0.06059765815734863
71185,1.69e14876,0.05703997611999512
71186,2.73e14876,0.056365966796875
71187,4.41e14876,0.05719399452209473
71188,7.14e14876,0.06070518493652344
71189,1.16e14877,0.06047797203063965
71190,1.87e14877,0.05957841873168945
71191,3.02e14877,0.0599360466003418
71192,4.89e14877,0.06223249435424805
71193,7.92e14877,0.0628044605255127
71194,1.28e14878,0.07973504066467285
71195,2.07e14878,0.13038849830627441
71196,3.35e14878,0.06246376037597656
71197,5.43e14878,0.05972099304199219
71198,8.78e14878,0.05918002128601074
71199,1.42e14879,0.05948925018310547
71200,2.3e14879,0.06112408638000488
71201,3.72e14879,0.05881977081298828
71202,6.02e14879,0.06680989265441895
71203,9.74e14879,0.06205320358276367
71204,1.58e14880,0.06374406814575195
71205,2.55e14880,0.06511950492858887
71206,4.13e14880,0.0685734748840332
71207,6.67e14880,0.060874223709106445
71208,1.08e14881,0.08046913146972656
71209,1.75e14881,0.07315516471862793
71210,2.83e14881,0.06097674369812012
71211,4.57e14881,0.06298494338989258
71212,7.4e14881,0.07961630821228027
71213,1.2e14882,0.06317830085754395
71214,1.94e14882,0.0817713737487793
71215,3.14e14882,0.061603546142578125
71216,5.07e14882,0.06171607971191406
71217,8.21e14882,0.0651094913482666
71218,1.33e14883,0.05832266807556152
71219,2.15e14883,0.06173896789550781
71220,3.48e14883,0.061482906341552734
71221,5.63e14883,0.060803890228271484
71222,9.1e14883,0.06179952621459961
71223,1.47e14884,0.0630950927734375
71224,2.38e14884,0.06442141532897949
71225,3.86e14884,0.06853890419006348
71226,6.24e14884,0.06833648681640625
71227,1.01e14885,0.06494450569152832
71228,1.63e14885,0.06269216537475586
71229,2.64e14885,0.0616300106048584
71230,4.28e14885,0.05790233612060547
71231,6.92e14885,0.0706639289855957
71232,1.12e14886,0.06255698204040527
71233,1.81e14886,0.07246541976928711
